frame, lambda, x, y
2.188000000000000000e+03,2.158605371311712873e-01,8.425923830677113813e+01,6.328757676725822279e+01
2.197000000000000000e+03,2.111980499131240196e-01,8.419637414562561162e+01,6.303159174483092642e+01
2.205000000000000000e+03,2.070616310784806069e-01,8.413718713684927764e+01,6.280416179910780983e+01
2.214000000000000000e+03,2.024151600604036094e-01,8.406696763026469910e+01,6.254844731024179083e+01
2.223000000000000000e+03,1.977739609375488150e-01,8.399299096700673317e+01,6.229290359038532898e+01
2.232000000000000000e+03,1.931358032123850765e-01,8.391534996289128401e+01,6.203754858368445468e+01
2.240000000000000000e+03,1.890137381220146906e-01,8.384333349759823761e+01,6.181073862990444923e+01
2.249000000000000000e+03,1.843752001599731349e-01,8.375901965428391804e+01,6.155578610332141665e+01
2.258000000000000000e+03,1.797331923316279056e-01,8.367130269770584050e+01,6.130106952591259528e+01
2.267000000000000000e+03,1.750854306598931542e-01,8.358027108943595351e+01,6.104660374225181840e+01
2.275000000000000000e+03,1.709473956046928533e-01,8.349664232162791677e+01,6.082063390552967519e+01
2.284000000000000000e+03,1.662824670027508445e-01,8.339958836139723530e+01,6.056667979572146265e+01
2.293000000000000000e+03,1.616050764152805463e-01,8.329947131654340353e+01,6.031301538671404927e+01
2.302000000000000000e+03,1.569128590943700552e-01,8.319637730515259477e+01,6.005965287279356346e+01
2.310000000000000000e+03,1.527276217455494634e-01,8.310230839896546229e+01,5.983470458035796469e+01
2.319000000000000000e+03,1.480008617171828245e-01,8.299382530794875379e+01,5.958194350358594704e+01
2.328000000000000000e+03,1.432523075796549306e-01,8.288261293599167345e+01,5.932951633898241539e+01
2.337000000000000000e+03,1.384794992444964012e-01,8.276875706396199917e+01,5.907743319197653875e+01
2.345000000000000000e+03,1.342146332762102212e-01,8.266540214462939673e+01,5.885365592227780240e+01
2.354000000000000000e+03,1.293892129268896518e-01,8.254678800502686897e+01,5.860224869357175947e+01
2.363000000000000000e+03,1.245322963453475290e-01,8.242578002463065445e+01,5.835121247432720537e+01
2.372000000000000000e+03,1.196413338618226851e-01,8.230246569850866933e+01,5.810055602555822674e+01
2.380000000000000000e+03,1.152631539934127342e-01,8.219098811336745314e+01,5.787807603990817285e+01
2.389000000000000000e+03,1.103008623214188216e-01,8.206355893471977936e+01,5.762816019920757782e+01
2.398000000000000000e+03,1.052970650536155933e-01,8.193408102600440657e+01,5.737864858709789218e+01
2.407000000000000000e+03,1.002491588111072834e-01,8.180264567435169454e+01,5.712954961191408643e+01
2.415000000000000000e+03,9.572299394479655277e-02,8.168424578633160138e+01,5.690848158922030109e+01
2.424000000000000000e+03,9.058466033507883708e-02,8.154936682744063603e+01,5.666018541694412392e+01
2.433000000000000000e+03,8.539469890821883846e-02,8.141280193079509786e+01,5.641232707235543842e+01
2.442000000000000000e+03,8.015052814214745913e-02,8.127464817320138479e+01,5.616491588149762748e+01
2.450000000000000000e+03,7.544146511167180991e-02,8.115059085294025465e+01,5.594537812042278802e+01
2.459000000000000000e+03,7.008794445405037987e-02,8.100970717253983366e+01,5.569883875235818493e+01
2.468000000000000000e+03,6.467291832388796791e-02,8.086752547460186236e+01,5.545277650507749456e+01
2.477000000000000000e+03,5.919394640556829845e-02,8.072415035614477574e+01,5.520720313448001093e+01
2.485000000000000000e+03,5.426814067080129589e-02,8.059579017736551521e+01,5.498933630816893015e+01
2.494000000000000000e+03,4.866194571151685744e-02,8.045045390574841804e+01,5.474472167045308879e+01
2.503000000000000000e+03,4.298513170020176744e-02,8.030423878534952564e+01,5.450063524089885902e+01
2.512000000000000000e+03,3.723555327078040961e-02,8.015725821668057449e+01,5.425709283601320010e+01
2.521000000000000000e+03,3.141116728979503891e-02,8.000962801477565733e+01,5.401411157784919226e+01
2.529000000000000000e+03,2.616957050050392614e-02,7.987795136155503428e+01,5.379861427071431024e+01
2.538000000000000000e+03,2.019871259747025097e-02,7.972941882771685584e+01,5.355674473506999789e+01
2.547000000000000000e+03,1.414781053906523020e-02,7.958058527831857987e+01,5.331549408163471071e+01
2.556000000000000000e+03,8.015309893637818234e-03,7.943157642993600120e+01,5.307488547587954031e+01
2.564000000000000000e+03,2.494552347382376477e-03,7.929908071600114283e+01,5.286157030067202811e+01
2.573000000000000000e+03,-3.795806132984373606e-03,7.915009342174022322e+01,5.262224409242166701e+01
2.582000000000000000e+03,-1.017142812605717830e-02,7.900130962858349903e+01,5.238363731352761477e+01
2.591000000000000000e+03,-1.663328702474932072e-02,7.885286629506958889e+01,5.214578071098792122e+01
2.599000000000000000e+03,-2.245022557631062496e-02,7.872131581218597773e+01,5.193500900763625339e+01
2.608000000000000000e+03,-2.907709796765646851e-02,7.857390123678916893e+01,5.169866131080782168e+01
2.617000000000000000e+03,-3.579218033011889732e-02,7.842724254507953674e+01,5.146316569427163756e+01
2.626000000000000000e+03,-4.259588287032494563e-02,7.828149153779276048e+01,5.122856249048646760e+01
2.634000000000000000e+03,-4.871824839054820361e-02,7.815282368211073560e+01,5.102081041355486946e+01
2.643000000000000000e+03,-5.569002959171825279e-02,7.800921936595739226e+01,5.078801356540814993e+01
2.652000000000000000e+03,-6.275095674818739755e-02,7.786699154288761804e+01,5.055624322577696717e+01
2.661000000000000000e+03,-6.990102974685488690e-02,7.772631558854044442e+01,5.032555294341548802e+01
2.669000000000000000e+03,-7.633143717759421909e-02,7.760272152943998947e+01,5.012144834363139978e+01
2.678000000000000000e+03,-8.364968272432049545e-02,7.746548651661089480e+01,4.989296016289279123e+01
2.687000000000000000e+03,-9.105678245592320474e-02,7.733036286665570458e+01,4.966573334424435870e+01
2.696000000000000000e+03,-9.855260436391338752e-02,7.719756776762710615e+01,4.943984197758545918e+01
2.704000000000000000e+03,-1.052899515572447847e-01,7.708167025018657625e+01,4.924023634225396506e+01
2.713000000000000000e+03,-1.129531050250306423e-01,7.695392312708180782e+01,4.901709614913984581e+01
2.722000000000000000e+03,-1.207048293257127064e-01,7.682922911347621664e+01,4.879555031043520330e+01
2.731000000000000000e+03,-1.285452415950143201e-01,7.670788273896911846e+01,4.857570827417015380e+01
2.739000000000000000e+03,-1.355891535101044765e-01,7.660309062279313252e+01,4.838182222503222363e+01
2.748000000000000000e+03,-1.435979217552070530e-01,7.648897864805000779e+01,4.816554530856953420e+01
2.757000000000000000e+03,-1.516966149265231989e-01,7.637924910644652243e+01,4.795137079258005031e+01
2.766000000000000000e+03,-1.598860905811297084e-01,7.627434455979077654e+01,4.773947441039682360e+01
2.774000000000000000e+03,-1.672427577707415736e-01,7.618554963036352490e+01,4.755319692261026887e+01
2.783000000000000000e+03,-1.756071183875849429e-01,7.609118001703622269e+01,4.734617915279069678e+01
2.792000000000000000e+03,-1.840665539677390772e-01,7.600328319226218809e+01,4.714211358510034700e+01
2.801000000000000000e+03,-1.926233585644578361e-01,7.592260584300487380e+01,4.694131376102752995e+01
2.809000000000000000e+03,-2.003134170835446093e-01,7.585765600287039945e+01,4.676586566775367260e+01
2.818000000000000000e+03,-2.090623332991458083e-01,7.579312555389306283e+01,4.657230829885941148e+01
2.827000000000000000e+03,-2.179185179139462025e-01,7.573880563143094946e+01,4.638330960932053415e+01
2.836000000000000000e+03,-2.268868295885195785e-01,7.569615974565495264e+01,4.619951970131077701e+01
2.844000000000000000e+03,-2.349574343754064487e-01,7.566949643972922956e+01,4.604117512405352386e+01
2.853000000000000000e+03,-2.441540904800184042e-01,7.565416423528274947e+01,4.586961417036228283e+01
2.862000000000000000e+03,-2.534823130627227306e-01,7.565705374091950830e+01,4.570627699313082815e+01
2.871000000000000000e+03,-2.629507482128854434e-01,7.568177909962160754e+01,4.555288956441707171e+01
2.879000000000000000e+03,-2.714922094815215292e-01,7.572594854739008952e+01,4.542678610087493496e+01
2.888000000000000000e+03,-2.812495397400618380e-01,7.580650895257238631e+01,4.529941190216827351e+01
2.897000000000000000e+03,-2.911673061893746972e-01,7.592853808521054759e+01,4.519195894750521347e+01
2.906000000000000000e+03,-3.012347710832915526e-01,7.610530228845216527e+01,4.511165871447718700e+01
2.914000000000000000e+03,-3.102680238805221036e-01,7.632436459154664021e+01,4.507233748751956171e+01
2.923000000000000000e+03,-3.203756728325697911e-01,7.666716831570916213e+01,4.508114978945276619e+01
2.932000000000000000e+03,-3.299764574757702573e-01,7.714816199118503448e+01,4.517376439352389639e+01
2.941000000000000000e+03,-3.380433022557646217e-01,7.778699494021930150e+01,4.537986702117800064e+01
2.949000000000000000e+03,-3.429605106656175018e-01,7.844841274118759600e+01,4.565596872101295389e+01
2.958000000000000000e+03,-3.458076458539323106e-01,7.921822086779003769e+01,4.603266412289981702e+01
2.967000000000000000e+03,-3.464820434780450653e-01,7.996871562519304177e+01,4.644364844034932105e+01
2.976000000000000000e+03,-3.456761505550866587e-01,8.068871012291512557e+01,4.687154466941507280e+01
2.984000000000000000e+03,-3.440922953255352579e-01,8.130467985952414267e+01,4.726096634127925711e+01
2.993000000000000000e+03,-3.415990461861261318e-01,8.197471706396481750e+01,4.770757796093852221e+01
3.002000000000000000e+03,-3.385318006996654305e-01,8.262457380229648152e+01,4.816315436216805779e+01
3.011000000000000000e+03,-3.350142548079761973e-01,8.325772108899550972e+01,4.862845041603539187e+01
3.019000000000000000e+03,-3.315780260943953506e-01,8.380868106621839786e+01,4.905116068707759780e+01
3.028000000000000000e+03,-3.274183047039524452e-01,8.441708023903295555e+01,4.953828735235681791e+01
3.037000000000000000e+03,-3.229884311980764644e-01,8.501487860255170403e+01,5.003929700469922182e+01
3.046000000000000000e+03,-3.183190693432252916e-01,8.560321297630197535e+01,5.055610895284981154e+01
3.054000000000000000e+03,-3.139849972486392637e-01,8.611885689566855717e+01,5.103052578339776346e+01
3.063000000000000000e+03,-3.089160337061977457e-01,8.669112604976531600e+01,5.158341521590858747e+01
3.072000000000000000e+03,-3.036511275065230664e-01,8.725522816578299512e+01,5.215936140313807812e+01
3.081000000000000000e+03,-2.981940853028845484e-01,8.781096455266009571e+01,5.276169320677391283e+01
3.089000000000000000e+03,-2.931813204133931761e-01,8.829747651075724946e+01,5.332240714619416622e+01
3.098000000000000000e+03,-2.873544783556311599e-01,8.883549530720922860e+01,5.398589354900789772e+01
3.107000000000000000e+03,-2.813188164887960863e-01,8.936219982877048551e+01,5.468933463457949529e+01
3.116000000000000000e+03,-2.750579820636716577e-01,8.987538389977051168e+01,5.543947182306311561e+01
3.125000000000000000e+03,-2.685488006877990164e-01,9.037187878155251042e+01,5.624463012490057423e+01
3.133000000000000000e+03,-2.625291396899317453e-01,9.079557690102130607e+01,5.701487120310866885e+01
3.142000000000000000e+03,-2.554566837160123227e-01,9.124661374455048701e+01,5.795454274426395358e+01
3.151000000000000000e+03,-2.480149463119183662e-01,9.166170101378585855e+01,5.898741830654011409e+01
3.160000000000000000e+03,-2.401366664561912778e-01,9.202747288072002618e+01,6.013405761533156380e+01
3.168000000000000000e+03,-2.327021051755020220e-01,9.229532229288467704e+01,6.126910814120777360e+01
3.177000000000000000e+03,-2.237759943512123151e-01,9.250610496752504730e+01,6.270187150693465128e+01
3.186000000000000000e+03,-2.142029713931400958e-01,9.258267567617211569e+01,6.432213385497021818e+01
3.195000000000000000e+03,-2.040396513408500312e-01,9.247849337263285463e+01,6.612810666809598104e+01
3.203000000000000000e+03,-1.947225010529239353e-01,9.220734042892924265e+01,6.784340885012268529e+01
3.212000000000000000e+03,-1.843224896303699845e-01,9.171302261186822591e+01,6.979027504618582611e+01
3.221000000000000000e+03,-1.743860424437495837e-01,9.108182081089094595e+01,7.163352519016561359e+01
3.230000000000000000e+03,-1.650993743104751665e-01,9.040098748120928462e+01,7.329079262670995831e+01
3.238000000000000000e+03,-1.574102236601128135e-01,8.981532961773498869e+01,7.458230000495774448e+01
3.247000000000000000e+03,-1.493527164811406793e-01,8.922342904973550048e+01,7.583397023930177738e+01
3.256000000000000000e+03,-1.418489810909251692e-01,8.872470117037399007e+01,7.689434192433829196e+01
3.265000000000000000e+03,-1.348117525689886131e-01,8.832312331598818389e+01,7.779366957586222497e+01
3.273000000000000000e+03,-1.288782943195976027e-01,8.804227134187866000e+01,7.848233026179707394e+01
3.282000000000000000e+03,-1.224945459469902187e-01,8.780193766548988776e+01,7.915648232513289884e+01
3.291000000000000000e+03,-1.163557883672488164e-01,8.763049064375816499e+01,7.974480302531146947e+01
3.300000000000000000e+03,-1.104078154455528232e-01,8.751727435965682389e+01,8.026421077685311900e+01
3.308000000000000000e+03,-1.052454690185695152e-01,8.745808768053572635e+01,8.067868693370046174e+01
3.317000000000000000e+03,-9.954609456885094021e-02,8.743111518716241903e+01,8.110114161143312117e+01
3.326000000000000000e+03,-9.393397709593842571e-02,8.743991814453613642e+01,8.148486883617707122e+01
3.335000000000000000e+03,-8.838606346679693526e-02,8.747919388491538939e+01,8.183615121788653823e+01
3.343000000000000000e+03,-8.349327455605047577e-02,8.753613330187205577e+01,8.212519866927868861e+01
3.352000000000000000e+03,-7.801832928842214465e-02,8.762163983921172417e+01,8.242791565020155531e+01
3.361000000000000000e+03,-7.256217521334673570e-02,8.772690143129065632e+01,8.270997787711866067e+01
3.370000000000000000e+03,-6.711403994123810168e-02,8.784932809429649581e+01,8.297404612755181574e+01
3.378000000000000000e+03,-6.227063291520214261e-02,8.797078519507608974e+01,8.319544437066446108e+01
3.387000000000000000e+03,-5.681406126495687492e-02,8.811992951888611003e+01,8.343118859089150874e+01
3.396000000000000000e+03,-5.134289774845884891e-02,8.828076026084845296e+01,8.365430327354798123e+01
3.405000000000000000e+03,-4.585139666139756431e-02,8.845188136879708907e+01,8.386609361660833883e+01
3.413000000000000000e+03,-4.094894458175477037e-02,8.861164659051031833e+01,8.404574485629517255e+01
3.422000000000000000e+03,-3.540593860432246498e-02,8.879903214151691770e+01,8.423903948102380923e+01
3.431000000000000000e+03,-2.982982274849120541e-02,8.899361935973807647e+01,8.442379877474297700e+01
3.440000000000000000e+03,-2.421715368304664176e-02,8.919458475901845418e+01,8.460074184826120813e+01
3.448000000000000000e+03,-1.919493862104987986e-02,8.937798487366308109e+01,8.475197111940904904e+01
3.457000000000000000e+03,-1.350510376303555929e-02,8.958907828146206498e+01,8.491579663384790422e+01
3.466000000000000000e+03,-7.770666446382412662e-03,8.980466044667862491e+01,8.507341408025811802e+01
3.475000000000000000e+03,-1.989341699857928060e-03,9.002420932661533470e+01,8.522525719245864195e+01
3.483000000000000000e+03,3.190667603654759755e-03,9.022231387399126845e+01,8.535569391745465850e+01
3.492000000000000000e+03,9.066116634132929258e-03,9.044811377985480760e+01,8.549764846191391143e+01
3.501000000000000000e+03,1.499404299441437112e-02,9.067664746950445931e+01,8.563483465015491447e+01
3.510000000000000000e+03,2.097610869655447061e-02,9.090756455949535564e+01,8.576753377807466450e+01
3.518000000000000000e+03,2.634020806903542358e-02,9.111456678220612559e+01,8.588192769826312656e+01
3.527000000000000000e+03,3.242869637396380428e-02,9.134913899038359375e+01,8.600682570920096737e+01
3.536000000000000000e+03,3.857556187418363647e-02,9.158524767373656061e+01,8.612790904309460416e+01
3.545000000000000000e+03,4.478211768303913543e-02,9.182264667171068595e+01,8.624537141632717407e+01
3.553000000000000000e+03,5.035017912860949990e-02,9.203456794761861204e+01,8.634688642451948226e+01
3.562000000000000000e+03,5.667285291736533226e-02,9.227380148801944415e+01,8.645798189033300218e+01
3.571000000000000000e+03,6.305869038675371296e-02,9.251371907233846059e+01,8.656593140986802837e+01
3.580000000000000000e+03,6.950880656915385536e-02,9.275414126475348553e+01,8.667087533900348717e+01
3.588000000000000000e+03,7.529707936551477410e-02,9.296813881698406590e+01,8.676174103814244631e+01
3.597000000000000000e+03,8.187153330742998059e-02,9.320907017858912980e+01,8.686135541021633344e+01
3.606000000000000000e+03,8.851330777783979198e-02,9.345005744238180512e+01,8.695831598992677414e+01
3.615000000000000000e+03,9.522340772267585962e-02,9.369096585616560446e+01,8.705272899484168647e+01
3.623000000000000000e+03,1.012460983706932882e-01,9.390493867003564787e+01,8.713459353231608873e+01
3.632000000000000000e+03,1.080879359471792617e-01,9.414536190384295367e+01,8.722446098227159439e+01
3.641000000000000000e+03,1.150009081471967815e-01,9.438536518055947511e+01,8.731205216337636443e+01
3.650000000000000000e+03,1.219859636394792779e-01,9.462484487095319707e+01,8.739745051522208996e+01
3.658000000000000000e+03,1.282561765202215598e-01,9.483719746320164745e+01,8.747158309776764895e+01
3.667000000000000000e+03,1.353799496176631700e-01,9.507542786229764431e+01,8.755305113924595162e+01
3.676000000000000000e+03,1.425785063979610190e-01,9.531286983816059433e+01,8.763254294461488314e+01
3.685000000000000000e+03,1.498527733770556591e-01,9.554944221979665997e+01,8.771012617347513185e+01
3.693000000000000000e+03,1.563830952593929791e-01,9.575893688114776126e+01,8.777753891013449561e+01
3.702000000000000000e+03,1.638028931320974491e-01,9.599366180960954864e+01,8.785169031877498469e+01
3.711000000000000000e+03,1.713010724707295929e-01,9.622730823988528925e+01,8.792411118417371085e+01
3.720000000000000000e+03,1.788785598262946086e-01,9.645981174499462441e+01,8.799485784551522727e+01
3.728000000000000000e+03,1.856814347789252917e-01,9.666547280297281475e+01,8.805638192403547748e+01
3.737000000000000000e+03,1.934112640421058460e-01,9.689565430214013020e+01,8.812411158910695974e+01
3.746000000000000000e+03,2.012230955950704836e-01,9.712452631260609337e+01,8.819031696231574813e+01
3.755000000000000000e+03,2.091178705974550411e-01,9.735203728100312048e+01,8.825504598454078575e+01
3.764000000000000000e+03,2.170965356590258688e-01,9.757813849375058624e+01,8.831834478324361726e+01
3.772000000000000000e+03,2.242598785613590384e-01,9.777789657891383968e+01,8.837344565450770517e+01
3.781000000000000000e+03,2.323996069499869588e-01,9.800121137194096832e+01,8.843416285212703087e+01
3.790000000000000000e+03,2.406259954200072604e-01,9.822299022503341348e+01,8.849357391048725674e+01
3.799000000000000000e+03,2.489400164374598601e-01,9.844319406525896454e+01,8.855171891085720404e+01
3.807000000000000000e+03,2.564046175093376845e-01,9.863757870350060841e+01,8.860237183934003724e+01
3.816000000000000000e+03,2.648868469551023952e-01,9.885470852386146134e+01,8.865823006954659036e+01
3.825000000000000000e+03,2.734595617999333039e-01,9.907016230894099351e+01,8.871293075187732313e+01
3.834000000000000000e+03,2.821237653840603099e-01,9.928390888563505712e+01,8.876650913806146548e+01
3.842000000000000000e+03,2.899029027718484919e-01,9.947244885565889660e+01,8.881321983356279759e+01
3.851000000000000000e+03,2.987426858019472942e-01,9.968289200233719782e+01,8.886477068123636514e+01
3.860000000000000000e+03,3.076769037977296617e-01,9.989154779955988772e+01,8.891529510628403443e+01
3.869000000000000000e+03,3.167065933795767396e-01,1.000983917132003143e+02,8.896482437894735540e+01
3.877000000000000000e+03,3.248139779433058538e-01,1.002807132647347288e+02,8.900803951892000043e+01
3.886000000000000000e+03,3.340268617324511635e-01,1.004840732162761725e+02,8.905577115514807929e+01
3.895000000000000000e+03,3.433382604488021128e-01,1.006855588951160883e+02,8.910259293845577133e+01
3.904000000000000000e+03,3.527492442503986081e-01,1.008851514749197378e+02,8.914853275768979302e+01
3.912000000000000000e+03,3.611990372399506155e-01,1.010609636728577811e+02,8.918864965921169130e+01
3.921000000000000000e+03,3.708010757383240485e-01,1.012569337624417614e+02,8.923299684917360253e+01
3.930000000000000000e+03,3.805058377578188766e-01,1.014509637804834910e+02,8.927653827141044474e+01
3.939000000000000000e+03,3.903144253834081590e-01,1.016430399053655123e+02,8.931929886518257433e+01
3.947000000000000000e+03,3.991212292048137988e-01,1.018121236984617326e+02,8.935667237950636377e+01
3.956000000000000000e+03,4.091289659706669468e-01,1.020004756208964096e+02,8.939802364621274933e+01
3.965000000000000000e+03,4.192437547311275159e-01,1.021868403088297157e+02,8.943866224658017927e+01
3.974000000000000000e+03,4.294667261934634328e-01,1.023712084001039244e+02,8.947861048777799908e+01
3.982000000000000000e+03,4.386455512812087454e-01,1.025334082677141936e+02,8.951355800838058485e+01
3.991000000000000000e+03,4.490759760460505401e-01,1.027139832382845697e+02,8.955226086448099920e+01
4.000000000000000000e+03,4.596178860014033529e-01,1.028925404956503513e+02,8.959033428598752380e+01
4.009000000000000000e+03,4.702724355977130344e-01,1.030690746999846112e+02,8.962779818853405800e+01
4.017000000000000000e+03,4.798386453407608720e-01,1.032242920756638114e+02,8.966060338218237291e+01
4.026000000000000000e+03,4.907091263133131487e-01,1.033969938120318801e+02,8.969696825722388667e+01
4.035000000000000000e+03,5.016956092604748507e-01,1.035676624545535702e+02,8.973277791549676863e+01
4.044000000000000000e+03,5.127992660221666332e-01,1.037362963210293998e+02,8.976805007104482570e+01
4.052000000000000000e+03,5.227685011989188224e-01,1.038844842223304994e+02,8.979896575730691666e+01
4.061000000000000000e+03,5.340966946850956854e-01,1.040492731568927809e+02,8.983326906012196389e+01
4.070000000000000000e+03,5.455454637972612097e-01,1.042120273705965019e+02,8.986708303795032293e+01
4.079000000000000000e+03,5.571159900422126832e-01,1.043727485207068924e+02,8.990042336131318734e+01
4.087000000000000000e+03,5.675040741325417804e-01,1.045139069733205304e+02,8.992967384167326372e+01
4.096000000000000000e+03,5.793078130405325821e-01,1.046707952674793205e+02,8.996216046983562364e+01
4.105000000000000000e+03,5.912367262266604584e-01,1.048256597750437322e+02,8.999421592328604902e+01
4.114000000000000000e+03,6.032919959027684964e-01,1.049785052023964340e+02,9.002585396852974498e+01
4.122000000000000000e+03,6.141148228494064387e-01,1.051126771601282712e+02,9.005363701942738430e+01
4.131000000000000000e+03,6.264119859425633097e-01,1.052617242101367765e+02,9.008452253765585738e+01
4.140000000000000000e+03,6.388389105083011055e-01,1.054087698642621831e+02,9.011502781678802876e+01
4.149000000000000000e+03,6.513967694282978282e-01,1.055538216021803919e+02,9.014516484956385511e+01
4.157000000000000000e+03,6.626701758277899756e-01,1.056810891484438457e+02,9.017165353069057687e+01
4.166000000000000000e+03,6.754785400893366099e-01,1.058223973611314364e+02,9.020112617416026524e+01
4.175000000000000000e+03,6.884212012155521698e-01,1.059617369625758556e+02,9.023026280016225087e+01
4.184000000000000000e+03,7.014993118581349663e-01,1.060991179354399492e+02,9.025907375489578044e+01
4.192000000000000000e+03,7.132389360968879322e-01,1.062195986169962509e+02,9.028441813667549809e+01
4.201000000000000000e+03,7.265760151950867440e-01,1.063533093028139547e+02,9.031264074515991069e+01
4.210000000000000000e+03,7.400518313931571113e-01,1.064850935059629080e+02,9.034056533886997897e+01
4.219000000000000000e+03,7.536675056014903173e-01,1.066149634417787126e+02,9.036820074546770343e+01
4.227000000000000000e+03,7.658886370421946754e-01,1.067288066374941593e+02,9.039252962281339876e+01
4.236000000000000000e+03,7.797715095505386440e-01,1.068550959239896940e+02,9.041964157246204081e+01
4.245000000000000000e+03,7.937974189171096429e-01,1.069795091456696525e+02,9.044648779240125691e+01
4.254000000000000000e+03,8.079674424815505018e-01,1.071020604775573872e+02,9.047307572241088280e+01
4.262000000000000000e+03,8.206848643774177221e-01,1.072094437474915765e+02,9.049649835264411024e+01
4.271000000000000000e+03,8.351299960313806059e-01,1.073285184619672066e+02,9.052261752110595694e+01
4.280000000000000000e+03,8.497222777295408980e-01,1.074457747526147671e+02,9.054849803981704781e+01
4.289000000000000000e+03,8.644627314181054789e-01,1.075612284781645656e+02,9.057414609432532870e+01
4.297000000000000000e+03,8.776905617179061592e-01,1.076623538732281133e+02,9.059675397391507090e+01
4.306000000000000000e+03,8.927136265012797223e-01,1.077744473807158556e+02,9.062197874984451573e+01
4.315000000000000000e+03,9.078877223656235396e-01,1.078847862524191896e+02,9.064698727415432700e+01
4.324000000000000000e+03,9.232138043909459135e-01,1.079933877533235602e+02,9.067178461397965350e+01
4.332000000000000000e+03,9.369653389345655725e-01,1.080884780938824861e+02,9.069365329063225545e+01
4.341000000000000000e+03,9.525810441175144305e-01,1.081938461064362684e+02,9.071806461952920131e+01
4.350000000000000000e+03,9.683513855536632908e-01,1.082975283403459059e+02,9.074227794262529301e+01
4.359000000000000000e+03,9.842772406791758799e-01,1.083995431908243461e+02,9.076629734496827950e+01
4.368000000000000000e+03,1.000359465340198595e+00,1.084999092996394836e+02,9.079012668095376171e+01
